,0
10914,161299
10915,167144
10916,168667
10917,171251
10918,173000
10919,183754
10920,185318
10921,185329
10922,186087
10923,186538
10924,200477
10925,200576
10926,202798
10927,204880
10928,206023
10929,208256
10930,208752
10931,211830
10932,212353
10933,213635
10934,215204
10935,215604
10936,216638
10937,219060
10938,228072
10939,232254
10940,241047
10941,242700
10942,242759
10943,243141
10944,243886
10945,244123
10946,246748
10947,246840
10948,246895
10949,247083
10950,249033
10951,52922
10952,86136
10953,101937
10954,107626
10955,114461
10956,189491
10957,106674
10958,165327
10959,168161
10960,168285
10961,168302
10962,168510
10963,168571
10964,168928
10965,169055
10966,169061
10967,169124
10968,170202
10969,171297
10970,171594
10971,172646
10972,173128
10973,173962
10974,173985
10975,174007
10976,176856
10977,177069
10978,177076
10979,177437
10980,178564
10981,180686
10982,181076
10983,209539
10984,111141
10985,27738
10986,200080
10987,45608
10988,64837
10989,156490
10990,247666
10991,32794
10992,38318
10993,108108
10994,174945
10995,46419
10996,242558
10997,43726
10998,43848
10999,45167
11000,52806
11001,170768
11002,180725
11003,40921
11004,83633
11005,103151
11006,108165
11007,120275
11008,160692
11009,188364
11010,240454
11011,42227
11012,45299
11013,52673
11014,122379
11015,150935
11016,72865
11017,176585
11018,164207
11019,89419
11020,103740
11021,228493
11022,204902
11023,174485
11024,170076
11025,209382
11026,241414
11027,201214
11028,107782
11029,130032
11030,159891
11031,165893
11032,168843
11033,178072
11034,192739
11035,193068
11036,193463
11037,211226
11038,222115
11039,223863
11040,247594
11041,251140
11042,252664
11043,22426
11044,30220
11045,30508
11046,34957
11047,53838
11048,58549
11049,62881
11050,65372
11051,74516
11052,78351
11053,88175
11054,91182
11055,97749
11056,106686
11057,108451
11058,112573
11059,129016
11060,130052
11061,130531
11062,134421
11063,151118
11064,151155
11065,151460
11066,170070
11067,189380
11068,205146
11069,211971
11070,231522
11071,241488
11072,244968
11073,247889
11074,253768
11075,26087
11076,26332
11077,28148
11078,29796
11079,30617
11080,30675
11081,31500
11082,33072
11083,33718
11084,34974
11085,35061
11086,35578
11087,35826
11088,41043
11089,42354
11090,42780
11091,42786
11092,44389
11093,44827
11094,46872
11095,47223
11096,52138
11097,53724
11098,53750
11099,54019
11100,54282
11101,55514
11102,59915
11103,60953
11104,62944
11105,64986
11106,65092
11107,71632
11108,72076
11109,77728
11110,79072
11111,79393
11112,80544
11113,81152
11114,82492
11115,82739
11116,84480
11117,85809
11118,86204
11119,86388
11120,89508
11121,91122
11122,91352
11123,93568
11124,94557
11125,95970
11126,95975
11127,96202
11128,98713
11129,103984
11130,104520
11131,104680
11132,107880
11133,109223
11134,109465
11135,110042
11136,110121
11137,111209
11138,112701
11139,113564
11140,114703
11141,115091
11142,116921
11143,118353
11144,121306
11145,123066
11146,125773
11147,126323
11148,126346
11149,127843
11150,128532
11151,131748
11152,142045
11153,142446
11154,150275
11155,152117
11156,157301
11157,157934
11158,159811
11159,162210
11160,162417
11161,165177
11162,165199
11163,168890
11164,170217
11165,170722
11166,170883
11167,174783
11168,175319
11169,175379
11170,177774
11171,178834
11172,179226
11173,181522
11174,187863
11175,192047
11176,192426
11177,193291
11178,193318
11179,193403
11180,193716
11181,194015
11182,199796
11183,199977
11184,200575
11185,201521
11186,202028
11187,203938
11188,204393
11189,206727
11190,209978
11191,213051
11192,213823
11193,217460
11194,220114
11195,220188
11196,220244
11197,220348
11198,220917
11199,221310
11200,221437
11201,222559
11202,222867
11203,223034
11204,223158
11205,223885
11206,224081
11207,225157
11208,225979
11209,226476
11210,227240
11211,227361
11212,227392
11213,227871
11214,228136
11215,228141
11216,228496
11217,228815
11218,228844
11219,229074
11220,229337
11221,229447
11222,229667
11223,230105
11224,230222
11225,230273
11226,230521
11227,230614
11228,232241
11229,232317
11230,232388
11231,232739
11232,232826
11233,235026
11234,235300
11235,235349
11236,235369
11237,235471
11238,235572
11239,235637
11240,235956
11241,236550
11242,237415
11243,237436
11244,237810
11245,237851
11246,238202
11247,238393
11248,238768
11249,238781
11250,238972
11251,239599
11252,239914
11253,241108
11254,244823
11255,245093
11256,245126
11257,245203
11258,245292
11259,245425
11260,245929
11261,246102
11262,246321
11263,247785
11264,247839
11265,248602
11266,248980
11267,251544
11268,251954
11269,252091
11270,252221
11271,252528
11272,252609
11273,252610
11274,252616
11275,252766
11276,252995
11277,253052
11278,253159
11279,253161
11280,253336
11281,253338
11282,253375
11283,253399
11284,253487
11285,253512
11286,253526
11287,253681
11288,253945
11289,254098
11290,254391
11291,254407
11292,254421
11293,254422
11294,254435
11295,254524
11296,254635
11297,254675
11298,254678
11299,254806
11300,254840
11301,254864
11302,254906
11303,254981
11304,254982
11305,254995
11306,255055
11307,255056
11308,255057
11309,255063
11310,255105
11311,255163
11312,255175
11313,255243
11314,255352
11315,255381
11316,255404
11317,255437
11318,255445
11319,255462
11320,255482
11321,255500
11322,255535
11323,255564
11324,255653
11325,255679
11326,256072
11327,256097
11328,256272
11329,256278
11330,256519
11331,256562
11332,256592
11333,257129
11334,257384
11335,257468
11336,258290
11337,237
11338,362
11339,442
11340,2132
11341,21296
11342,24701
11343,27525
11344,28786
11345,29575
11346,30031
11347,30898
11348,31204
11349,38539
11350,38611
11351,42566
11352,45413
11353,46605
11354,48345
11355,51550
11356,52680
11357,53898
11358,55847
11359,56679
11360,58766
11361,69191
11362,70604
11363,71473
11364,74087
11365,74123
11366,75251
11367,78531
11368,78647
11369,79594
11370,80514
11371,90582
11372,92681
11373,97760
11374,102848
11375,104519
11376,109983
11377,110388
11378,116311
11379,117380
11380,117386
11381,120520
11382,125797
11383,126453
11384,128888
11385,129814
11386,131865
11387,133390
11388,136984
11389,141453
11390,150958
11391,151323
11392,151410
11393,151855
11394,151910
11395,152140
11396,153151
11397,153155
11398,156249
11399,156456
11400,163810
11401,163916
11402,163993
11403,166662
11404,170773
11405,174958
11406,176722
11407,177138
11408,178968
11409,180800
11410,181590
11411,184694
11412,187713
11413,191578
11414,192382
11415,193379
11416,207785
11417,208025
11418,208802
11419,217907
11420,218172
11421,224178
11422,237135
11423,240008
11424,241487
11425,244850
11426,248479
11427,254433
11428,255034
11429,257107
11430,257425
11431,257430
11432,86542
11433,116803
11434,124094
11435,128645
11436,173814
11437,192712
11438,199286
11439,25739
11440,30941
11441,38530
11442,41033
11443,42774
11444,44948
11445,45791
11446,46512
11447,46726
11448,51703
11449,51825
11450,53723
11451,53787
11452,54043
11453,54058
11454,55297
11455,55358
11456,55363
11457,56252
11458,56287
11459,67623
11460,71515
11461,73500
11462,79076
11463,84277
11464,115371
11465,122765
11466,124022
11467,124080
11468,124378
11469,125756
11470,126122
11471,126210
11472,128904
11473,132723
11474,135563
11475,140867
11476,144696
11477,149557
11478,151767
11479,156708
11480,167464
11481,167522
11482,168555
11483,169357
11484,169975
11485,171238
11486,173036
11487,175313
11488,176066
11489,179164
11490,189185
11491,189383
11492,192224
11493,202793
11494,203480
11495,206473
11496,212613
11497,222613
11498,222637
11499,247462
11500,252701
11501,258108
11502,209583
11503,257675
11504,32588
11505,51461
11506,56240
11507,96635
11508,23813
11509,38872
11510,39150
11511,63503
11512,99146
11513,107042
11514,108474
11515,115195
11516,148444
11517,162914
11518,168107
11519,208682
11520,232357
11521,249143
11522,255834
11523,32608
11524,72576
11525,133223
11526,167022
11527,212320
11528,40671
11529,46170
11530,46172
11531,46961
11532,53957
11533,53958
11534,53963
11535,85897
11536,87931
11537,120186
11538,138252
11539,145054
11540,163923
11541,170748
11542,176897
11543,176985
11544,178439
11545,188087
11546,193314
11547,200354
11548,27934
11549,46776
11550,111237
11551,145045
11552,156192
11553,189146
11554,381
11555,131855
11556,136248
11557,158947
11558,169254
11559,214626
11560,635
11561,27385
11562,29784
11563,67612
11564,84166
11565,97607
11566,127261
11567,163922
11568,181760
11569,199167
11570,416
11571,27192
11572,32555
11573,39737
11574,44600
11575,51040
11576,108629
11577,110083
11578,119778
11579,127440
11580,149633
11581,153313
11582,153871
11583,169365
11584,173030
11585,185220
11586,187268
11587,208472
11588,211398
11589,242601
11590,254563
11591,53988
11592,78538
11593,145047
11594,30199
11595,63526
11596,92992
11597,102214
11598,105358
11599,114883
11600,122280
11601,128309
11602,146458
11603,168737
11604,181383
11605,181805
11606,189680
11607,193497
11608,193514
11609,197937
11610,206468
11611,208731
11612,209651
11613,223710
11614,231951
11615,242699
11616,244215
11617,247146
11618,251682
11619,252072
11620,255438
11621,255800
11622,257395
11623,165353
11624,174849
11625,52020
11626,91830
11627,193968
11628,213488
11629,29245
11630,43363
11631,84567
11632,93208
11633,115229
11634,164189
11635,164426
11636,26849
11637,32225
11638,36896
11639,53376
11640,54675
11641,67405
11642,72987
11643,76455
11644,77997
11645,110482
11646,151130
11647,162792
11648,166247
11649,253531
11650,253825
11651,254962
11652,255792
11653,256329
11654,256636
11655,256746
11656,257090
11657,128981
11658,151899
11659,214518
11660,185053
11661,199155
11662,56846
11663,84404
11664,163376
11665,257453
11666,70241
11667,86023
11668,117280
11669,97484
11670,249734
11671,46915
11672,25642
11673,34968
11674,162710
11675,173651
11676,185132
11677,189499
11678,166114
11679,170171
11680,171647
11681,171872
11682,174290
11683,175926
11684,176839
11685,177026
11686,178197
11687,30326
11688,73920
11689,77284
11690,78772
11691,111940
11692,119085
11693,126490
11694,135399
11695,141378
11696,157762
11697,162493
11698,163561
11699,163621
11700,166695
11701,177271
11702,199278
11703,204795
11704,206174
11705,219293
11706,219987
11707,235316
11708,240859
11709,241212
11710,241987
11711,242734
11712,243635
11713,243637
11714,243874
11715,244198
11716,249089
11717,249751
11718,250850
11719,251160
11720,251310
11721,251683
11722,256687
11723,80151
11724,46762
11725,47183
11726,228040
11727,73572
11728,79320
11729,104507
11730,134124
11731,257794
11732,95753
11733,196784
11734,147087
11735,152143
11736,170752
11737,184267
11738,173679
11739,203927
11740,208981
11741,254539
11742,23043
11743,31867
11744,57345
11745,63308
11746,85066
11747,96822
11748,108435
11749,152021
11750,165366
11751,166676
11752,168276
11753,170631
11754,180834
11755,183716
11756,193377
11757,193465
11758,199611
11759,252531
11760,27370
11761,27864
11762,29096
11763,30569
11764,32827
11765,42133
11766,44619
11767,56352
11768,77037
11769,80067
11770,80072
11771,84016
11772,87416
11773,88885
11774,89407
11775,96680
11776,110226
11777,111507
11778,117556
11779,119815
11780,127812
11781,134571
11782,138259
11783,139883
11784,145196
11785,147298
11786,163876
11787,167798
11788,170539
11789,174937
11790,177040
11791,177163
11792,177231
11793,178090
11794,179242
11795,179614
11796,188938
11797,197659
11798,204756
11799,214589
11800,234978
11801,453
11802,22988
11803,24678
11804,28334
11805,29008
11806,29831
11807,30878
11808,31685
11809,32245
11810,33125
11811,33281
11812,36746
11813,38284
11814,44142
11815,47230
11816,53757
11817,54028
11818,55424
11819,63101
11820,63893
11821,67695
11822,67724
11823,67937
11824,68537
11825,71428
11826,71446
11827,71467
11828,72549
11829,77055
11830,79958
11831,82411
11832,83942
11833,85847
11834,86161
11835,89744
11836,91097
11837,95292
11838,95542
11839,101381
11840,108612
11841,111864
11842,115738
11843,122349
11844,126234
11845,127709
11846,128897
11847,129517
11848,135228
11849,149568
11850,156752
11851,156952
11852,163996
11853,164544
11854,165040
11855,166865
11856,169066
11857,170193
11858,171522
11859,173247
11860,174498
11861,176441
11862,177451
11863,179656
11864,181599
11865,182820
11866,184801
11867,187662
11868,187887
11869,188328
11870,189637
11871,201610
11872,204083
11873,206773
11874,208478
11875,218670
11876,233537
11877,235950
11878,251216
11879,252724
11880,20205
11881,26525
11882,27169
11883,31513
11884,33187
11885,33533
11886,39783
11887,40392
11888,41784
11889,43343
11890,44403
11891,45315
11892,45641
11893,46820
11894,48890
11895,52665
11896,52682
11897,61413
11898,61969
11899,62971
11900,64424
11901,64777
11902,65434
11903,65475
11904,67477
11905,68268
11906,71451
11907,74581
11908,74874
11909,75582
11910,78257
11911,79212
11912,82376
11913,83430
11914,85360
11915,85594
11916,87188
11917,88503
11918,88730
11919,90061
11920,93933
11921,94003
11922,94030
11923,94529
11924,97636
11925,100487
11926,101470
11927,103449
11928,104515
11929,109007
11930,109191
11931,110049
11932,110221
11933,110977
11934,112581
11935,113627
11936,115144
11937,115634
11938,116223
11939,116878
11940,123104
11941,124386
11942,124538
11943,124549
11944,125796
11945,126112
11946,127083
11947,129457
11948,134509
11949,135299
11950,135566
11951,137694
11952,137730
11953,138558
11954,139368
11955,139601
11956,141619
11957,143315
11958,144910
11959,146477
11960,146965
11961,147655
11962,148742
11963,149745
11964,150183
11965,150397
11966,151526
11967,151630
11968,151824
11969,154065
11970,155155
11971,159715
11972,164295
11973,164657
11974,165143
11975,165204
11976,165426
11977,166259
11978,166353
11979,166401
11980,166720
11981,166924
11982,167394
11983,167655
11984,167784
11985,168536
11986,168675
11987,168786
11988,169149
11989,170744
11990,171752
11991,171915
11992,172605
11993,175946
11994,176203
11995,176784
11996,177141
11997,177304
11998,177406
11999,177526
12000,177744
12001,178846
12002,179401
12003,181611
12004,182020
12005,184590
12006,188940
12007,190085
12008,191789
12009,192350
12010,192901
12011,192928
12012,193098
12013,193309
12014,193311
12015,193393
12016,193921
12017,200978
12018,203748
12019,204108
12020,206804
12021,211319
12022,213373
12023,214586
12024,215882
12025,221064
12026,221148
12027,221374
12028,221536
12029,221602
12030,222049
12031,222576
12032,222895
12033,222949
12034,223717
12035,223933
12036,224069
12037,224393
12038,225071
12039,225265
12040,225380
12041,225912
12042,226499
12043,226802
12044,226997
12045,227815
12046,227881
12047,228351
12048,228408
12049,228950
12050,229094
12051,229119
12052,229176
12053,229268
12054,229608
12055,229672
12056,229863
12057,230235
12058,230265
12059,230514
12060,230658
12061,231039
12062,231081
12063,231368
12064,231512
12065,231905
12066,231949
12067,232234
12068,232339
12069,232619
12070,233485
12071,233501
12072,233944
12073,234086
12074,234275
12075,234328
12076,234519
12077,234640
12078,234642
12079,234656
12080,234686
12081,234841
12082,235622
12083,235828
12084,235890
12085,235923
12086,236412
12087,236504
12088,236576
12089,236971
12090,237588
12091,237896
12092,238542
12093,238643
12094,238644
12095,239230
12096,242740
12097,244880
12098,245170
12099,245409
12100,245836
12101,245845
12102,246008
12103,246267
12104,246474
12105,246526
12106,246804
12107,247646
12108,247719
12109,247904
12110,247964
12111,248243
12112,248308
12113,248309
12114,248513
12115,248638
12116,251361
12117,251362
12118,251530
12119,251550
12120,251553
12121,252037
12122,252341
12123,252439
12124,252553
12125,24591
12126,27108
12127,56993
12128,83672
12129,87432
12130,96145
12131,99351
12132,111063
12133,163898
12134,177290
12135,200562
12136,103416
12137,126962
12138,181022
12139,206533
12140,219045
12141,20900
12142,39444
12143,39633
12144,46492
12145,88357
12146,117610
12147,129024
12148,132027
12149,145745
12150,149998
12151,174852
12152,179319
12153,190015
12154,190518
12155,191480
12156,216806
12157,301
12158,27781
12159,28138
12160,28999
12161,32580
12162,32721
12163,37293
12164,45361
12165,54067
12166,56971
12167,64690
12168,66477
12169,68775
12170,70460
12171,73541
12172,74580
12173,75610
12174,76967
12175,77164
12176,79214
12177,80148
12178,82752
12179,83117
12180,84822
12181,86820
12182,89663
12183,90200
12184,93839
12185,95761
12186,100396
12187,106951
12188,109183
12189,109781
12190,113119
12191,116299
12192,116849
12193,117116
12194,120330
12195,134520
12196,134561
12197,137292
12198,141207
12199,147046
12200,153251
12201,153546
12202,154049
12203,156861
12204,161737
12205,162949
12206,164236
12207,166157
12208,166651
12209,168209
12210,168906
12211,169077
12212,169333
12213,170823
12214,171430
12215,171809
12216,172158
12217,175373
12218,176978
12219,177151
12220,177928
12221,183462
12222,184209
12223,192540
12224,192582
12225,200556
12226,210616
12227,213610
12228,214526
12229,38624
12230,40259
12231,57739
12232,80790
12233,108491
12234,53984
12235,54726
12236,59555
12237,62384
12238,80429
12239,83916
12240,85286
12241,88090
12242,115168
12243,144595
12244,154138
12245,170952
12246,173393
